path	sentence
common_voice_ha_26878225.mp3	An turo ni na raka ki.
common_voice_ha_26878226.mp3	Wataƙila an warke da cutar ta hanyar magani.
common_voice_ha_26878242.mp3	Kuna tsammani ni wawa ne da zan faɗi irin wannan tsohuwar dabara?
common_voice_ha_26878243.mp3	Father Yusuf yana addu’a a tsohon ɗakin sujada.
common_voice_ha_26878244.mp3	Ba za ka shiga cikin nan ba.
common_voice_ha_26878245.mp3	Laccar ba ta da armashi ko kadan ga gundura.
common_voice_ha_26878246.mp3	Bama alfahari da hakan.
common_voice_ha_26878257.mp3	Aisha ba ta da sauri, ko ba haka ba?
common_voice_ha_26878258.mp3	Mu mutane ne masu hidima da yawa.
common_voice_ha_26878260.mp3	Haɗari ne tsallaka titi ba tare da kallon dukkanin ɓangarori ba.
common_voice_ha_26878261.mp3	Ba kwa tunanin na cika surutu da yawa?
common_voice_ha_26878277.mp3	Har yanzu Aliyu bai san me zai yi ba.
common_voice_ha_26878278.mp3	Babangida na da kansar ƙwaƙwalwa.
common_voice_ha_26878279.mp3	Ya kamata ki yi la'akari da aiki kamar tattoo a matsayin zane-zane.
common_voice_ha_26878280.mp3	Jamusawa ba su da walwala? Hakan fa abin dariya ba ne.
common_voice_ha_26878281.mp3	Me ya sa ka rubuta wannan littafin?
common_voice_ha_26878297.mp3	Wannan wata dama ce ta hukunta Ibrahim kan abinda ya yi.
common_voice_ha_26878298.mp3	Za a iya buƙatar karɓar kwafin takardar haihuwarku.
common_voice_ha_26878299.mp3	Gari ne da aka gina don kare garin daga mamayewa.
common_voice_ha_26878300.mp3	Duk lokacin da na kira ki, ba kya nan.
common_voice_ha_26878301.mp3	Lokacin da ta fara ganin girmanta, budurwa ta budurwa ta ƙaura.
common_voice_ha_26878331.mp3	Ta samar da riguna ga yar tsanarta tare da mahaifiyarta.
common_voice_ha_26878332.mp3	Gara ka zauna kai kaɗai kar ka shiga matsananciyar damuwa.
common_voice_ha_26878334.mp3	Na sa yatsu na a cikin kunnuwa na domin tare mummunar ƙara.
common_voice_ha_26878335.mp3	Babangida yana tunanin Hamsatu tana bacci, amma a zahiri tana farke.
common_voice_ha_26878336.mp3	Ta fi kyau yau akan yadda na gan ta na karshe.
common_voice_ha_26878352.mp3	Tsawon wane lokaci ganawar zata kasance?
common_voice_ha_26878353.mp3	Meyasa kike tunanin Hassan sai yayi haka?
common_voice_ha_26878354.mp3	Idan hular ta yi, sai ka saka.
common_voice_ha_26878355.mp3	Ta yi min karya.
common_voice_ha_26878356.mp3	Bani da lokacin yin dukkan abubuwan da za'ayi.
common_voice_ha_26878369.mp3	Ba ta da na biyu wajen dafa abincin kasar China.
common_voice_ha_26878370.mp3	Shin Abdullahi ya san kana son Asabe?
common_voice_ha_26878371.mp3	Hauwa tana dawowa cikin aikinta.
common_voice_ha_26878373.mp3	Da fatan za a ɗan yi bincike a gano mafificin mafita kusa da ku.
common_voice_ha_26878375.mp3	Akwai kyakkyawan tunani game da kasuwancin - musamman ɓangaren kiɗan. Ya tsaya a zuciyarki.
common_voice_ha_26878396.mp3	amma ina da wahalar numfashi
common_voice_ha_26878397.mp3	Gasa mara gaba tana da kyau.
common_voice_ha_26878398.mp3	Muje mu ci abinci tare.
common_voice_ha_26878399.mp3	Tsara tambayoyi masu amfani, gwaji, motsa jiki don kulawa tsarin koyon dalibai.
common_voice_ha_26878400.mp3	Musa abin dogaro ne.
common_voice_ha_26878421.mp3	Bayan halartar taron binne gawa, tana buƙatar dukkanin shirye-shirye.
common_voice_ha_26878423.mp3	Ina tsoron rashin kwarewa ta.
common_voice_ha_26878424.mp3	Idan kin je sau ɗaya, za ki gane.
common_voice_ha_26878425.mp3	Ina zaton zai taimaka min.
common_voice_ha_26878426.mp3	Kada ka yi kara, ko kuma na kashe ka.
common_voice_ha_26878447.mp3	Hydroxychloroquine ya fi yawan chloroquine a Amurka.
common_voice_ha_26878448.mp3	New Delhi shi ne karamar hukumar India.
common_voice_ha_26878449.mp3	idan kuna tunanin cewa alamominku ko matsalolinku suna da mahanga mafi kyau
common_voice_ha_26878451.mp3	Babangida da Khalifat sun ce za su iya yi a wannan satin.
common_voice_ha_26878467.mp3	Ba za mu iya ci gaba da ɓata lokaci ba.
common_voice_ha_26878468.mp3	Yan dangin sun yi shakka game da bayanin da suka samu daga sojojin.
common_voice_ha_26878469.mp3	Ba a gayyace ka cin abincin rana ba.
common_voice_ha_26878470.mp3	Kun caja batirin wayar ku?
common_voice_ha_26878471.mp3	Wannan shine farkon lokacin da kuka taɓa ganin dusar ƙanƙara?
common_voice_ha_26878481.mp3	Mazaje na iya zamowa jarumai idan har suka gujewa yin shirme.
common_voice_ha_26878482.mp3	Yawanci sun yarda da labarin.
common_voice_ha_26878484.mp3	Ya kamata a kara Aliko a cikin jerin.
common_voice_ha_26878485.mp3	Kai ba kamar su ba ne.
common_voice_ha_26878486.mp3	Kawo ta nan.
common_voice_ha_26878502.mp3	Babana ya kaini gidan kallo jiya.
common_voice_ha_26878503.mp3	Aisha ta kasa fahimtar meyasa ta yi haka.
common_voice_ha_26878504.mp3	kasuwanci na bukatar izinin gwamnati kafin su sake-ɗude.
common_voice_ha_26878505.mp3	Na tabbata cewa Jalal bai yi abun da bai kamata yayi ba.
common_voice_ha_26878506.mp3	Za a zabi shugaban ne da kuri'un masu rinjaye.
common_voice_ha_26878513.mp3	Habibu bai son magana kan haka.
common_voice_ha_26878515.mp3	Richard ya ce mahaifiyarsa ba ta da lafiya, kuma karya ne.
common_voice_ha_26878516.mp3	Ibrahim yayi aiki ne ga kamfanin injiniya.
common_voice_ha_26878518.mp3	Ya kamata a kira Mustapha yanzun nan.
common_voice_ha_26878520.mp3	Har yanzu ba mu yi magana da Babangida ba tukuna.
common_voice_ha_26878542.mp3	Wannan ya tafi batare da an yi magana ba, amma muna maganan sa.
common_voice_ha_26878543.mp3	Habibu da Zainab sun fara shirin tafiya hutun aurensu.
common_voice_ha_26878544.mp3	Ya kamata a yanke shawarar abin yi.
common_voice_ha_26878545.mp3	An ba da labarin keke mai hawa akan Louie.
common_voice_ha_26878547.mp3	Aliko ba shi da wani laifi na da ya gabata.
common_voice_ha_26878577.mp3	Ina fata in samu lokaci.
common_voice_ha_26878578.mp3	Ban san cikakken abinda ya faru ba.
common_voice_ha_26878579.mp3	Me ya tabbatar maka da hakan?
common_voice_ha_26878580.mp3	Sun gama cin abincin nasu.
common_voice_ha_26878581.mp3	Sunan kimiyya na coronavirus shine Orthocoronavirinae ko Coronavirinae.
common_voice_ha_26878600.mp3	Ka je fatin Ming Asabar ɗin da ta wuce?
common_voice_ha_26878602.mp3	Aliko ya jefa gawar Zainab a cikin rami daya tona dama.
common_voice_ha_26878604.mp3	Na san hakan ba gaskiya bane.
common_voice_ha_26878605.mp3	Ishaku ne ya sumbaci Hafsat, ba Hassan ba.
common_voice_ha_26878606.mp3	Abdullahia ya daina jin yunwa bayan ya ci sandwiches.
common_voice_ha_26878622.mp3	Bitrus sai numfasawa ya ke.
common_voice_ha_26878623.mp3	Ta yaya wani abin da zai fitar da ni zai zama da ban dariya?
common_voice_ha_26878624.mp3	Abdullahi Habibuson da Hassan Smith suna gina babbar daular kasuwanci a Turai.
common_voice_ha_26878625.mp3	Meyasa aka gayyaci dalibai kawai?
common_voice_ha_26878626.mp3	Ya kamata Babangida ya barni na tafi.
common_voice_ha_26878647.mp3	Ya buga wasan da takalminsa ya riƙe shi a jikin bango.
common_voice_ha_26878648.mp3	Jirgin ƙasan zai taso ƙarfe shida kuma ya isa ƙarfe goma.
common_voice_ha_26878649.mp3	Ishaku ya fada mini cewa Falmata ta yi sabon saurayi.
common_voice_ha_26878650.mp3	kana jin wani ƙarancin numfashi?
common_voice_ha_26878651.mp3	Habibu shine kawai mafi muni a nan kusa.
common_voice_ha_26878662.mp3	Hassan bai san dalilin da yasa Amsaamtu ke bukatar rancen dala talatin ba.
common_voice_ha_26878664.mp3	A cikin waɗannan akwai yiwuwar sabbin abincin kifi da kuma wasu sabbin halittun.
common_voice_ha_26878667.mp3	Lokuta na da wahala.
common_voice_ha_26878669.mp3	Bitrus ya yi tunanin Hafsat ba ta son kuliyoyi.
common_voice_ha_26878670.mp3	Na tambayi Jami me yasa bai yi hakan ba.
common_voice_ha_26878690.mp3	Bada karfi kan lamarin, amma a yi hankali wajen tafiyarwa!
common_voice_ha_26878692.mp3	Kwallon ta tsallake wajen.
common_voice_ha_26878695.mp3	Babangida da Zulai sun ce za su iya yin hakan.
common_voice_ha_26878697.mp3	Na biya dubu ashirin na yen domin sauraren aikin agaji.
common_voice_ha_26878699.mp3	ku sha ruwa mai yawa a yau
common_voice_ha_26878719.mp3	Musa yaron kirki ne.
common_voice_ha_26878721.mp3	Dama Musa da Maimuna sun ce zasu yi ne?
common_voice_ha_26878723.mp3	Ban sani ba Jami zai yi hakan ko kuma ba zai yi ba.
common_voice_ha_26878724.mp3	Jauro shi ne mafi karami cikin 'yan'uwa maza biyar.
common_voice_ha_26878727.mp3	Kowa ya na ganin Jami da Hadiza masu laifi ne.
common_voice_ha_26878737.mp3	Bari na kawo muku kofin kofi.
common_voice_ha_26878738.mp3	Ka gano Bitrus, ko?
common_voice_ha_26878739.mp3	Shaidarsa ta huce zargi.
common_voice_ha_26878740.mp3	Wannan ƙaton dam ɗin akwai abin mamaki wajen gudanar da aikinsa.
common_voice_ha_26878752.mp3	Jami kadai ya taba zuwa Austarlia daga cikin yan gidan mu.
common_voice_ha_26878754.mp3	Me yasa Abdullahi bai tafi ba?
common_voice_ha_26878757.mp3	Sun yi fashi a kantin kayan adon da daddare.
common_voice_ha_26878758.mp3	Ta ce ta daina shan giya.
common_voice_ha_26878776.mp3	Ishaku baya son yin abinda Aisha ta sa shi ya yi.
common_voice_ha_26878777.mp3	Babangida ya kasa yarda Zainab da gaske take sonsa.
common_voice_ha_26878778.mp3	Maƙiya abokai ne da ba za su taɓa barinka ba.
common_voice_ha_26878780.mp3	Idan zaki ne sarkin namun dawa, mikiya ita ce sarkin tsuntsaye.
common_voice_ha_26878781.mp3	Babangida zai ji kishirwa sosai, bayan ya gama wannan.
common_voice_ha_26878800.mp3	Tare da digo ɗaya na guba, sanannen mai faɗa ya sha kashi.
common_voice_ha_26878802.mp3	Asabe tana sanye da takalmin motsa jiki don motsa jiki.
common_voice_ha_26878803.mp3	Aliyu, wanda nake tare da shi, ba shi da ruwa.
common_voice_ha_26878804.mp3	Shin zan iya yin shi?
common_voice_ha_26878805.mp3	Yana da kyau mutum ya mutu don kasarsa.
common_voice_ha_26878828.mp3	Habibu ya san duk abinda kuka yi.
common_voice_ha_26878829.mp3	Idan kana son fita daga nan a raye to ka saurare ni.
common_voice_ha_26878830.mp3	Yi wani abu mana game da yadda jinin ke zuba daga ciwon.
common_voice_ha_26878831.mp3	Jama'ar sun sake babbar gaisuwa.
common_voice_ha_26878832.mp3	Na koyi faransanci tsahon shekaru uku daga ainihin bafaranshe.
common_voice_ha_26878844.mp3	Zan iya kawo miki ruwa, idan kina buƙata.
common_voice_ha_26878846.mp3	Su kai hari ma sojojin da aka aika suje kama su.
common_voice_ha_26878847.mp3	Ka tattara tunaninka kafin ka fara aiki.
common_voice_ha_26878848.mp3	Me aka riga aka sani game da wannan batun?
common_voice_ha_26878897.mp3	Da wuya na iya cin abinci yayin da na gano tana kuka.
common_voice_ha_26878899.mp3	Ya kamata a gyara taken domin karin bayani.
common_voice_ha_26878900.mp3	Shin Ibrahim kan je mashaya tare da Amsa?
common_voice_ha_26878901.mp3	Don haka, su masun makin gargajiyar zuciya ko rashin aikin hanta da kyau.
common_voice_ha_26878902.mp3	Wata kila za a yi ruwan kankara goɓe.
common_voice_ha_26878914.mp3	Jalal ya ce ya yi zaton akwai bukatar Falmata za ta yi hakan yau.
common_voice_ha_26878915.mp3	Duhun habar ka na yamma saboda fitowan gemu na bada muhalli.
common_voice_ha_26878916.mp3	na kamu da zazzaɓi jiya
common_voice_ha_26878917.mp3	Ishaku ya gina gidan ƙarƙashin ƙasa a bayan gidansa.
common_voice_ha_26878918.mp3	Tijjani Allah za ka iya daina yin haka?
common_voice_ha_26878964.mp3	Koda yaushe ana samun sauyi a fagen fashon.
common_voice_ha_26878965.mp3	Gaskiya Ishaku na da ƙwarin gwiwa.
common_voice_ha_26878966.mp3	Ba abin da za a iya bayani.
common_voice_ha_26878967.mp3	Za ka iya shiga.
common_voice_ha_26878968.mp3	Yusuf Allah faɗa min hakan shirme ne.
common_voice_ha_26878980.mp3	Watan Maris na zuwa tsakanin Fabrairu da Afrilu.
common_voice_ha_26878982.mp3	Ba laifin ku bane, Amsa ne.
common_voice_ha_26878983.mp3	Zai fi kyau a bincika kwangilar a hankali kafin sanya hannu.
common_voice_ha_26878984.mp3	Yusuf ya ce bashi da wani shiri na yin ninkaya gobe.
common_voice_ha_26878992.mp3	Na so naga ƙarshen fim ɗin, amma dole na bar wajen kallon.
common_voice_ha_26878993.mp3	Abinda ya sa mu ke buƙatar zanga-zanga kenan.
common_voice_ha_26878994.mp3	Na yi nisa da hanyar.
common_voice_ha_26878995.mp3	Sun ce min ba su samu ba.
common_voice_ha_26879018.mp3	Jalal ya ce da alama Maimuna zai iya kasancewa a Boston.
common_voice_ha_26879019.mp3	Ciniki ya ragu a dukkanin manyan shaguna.
common_voice_ha_26879020.mp3	Sun nisance ta.
common_voice_ha_26879022.mp3	Yau dai Abdullahi ba ya son taimaka mana.
common_voice_ha_26879023.mp3	Ta cire rigar sanyin ta.
common_voice_ha_26879040.mp3	Menene ainihin kalar gashinki?
common_voice_ha_26879041.mp3	Japan ta dogara da ƙasashen larabawa wajen samun mai.
common_voice_ha_26879042.mp3	Don wannan yayi aiki yadda yakamata, saka idanu da kimantawa wajibi ne.
common_voice_ha_26879043.mp3	Ina matukar son Jar kala.
common_voice_ha_26879044.mp3	Ina mamakin idan Yarima Willam zai yarda wani ya dinga kiransa da Bill.
common_voice_ha_26879114.mp3	Gidana nan kusa ne.
common_voice_ha_26879115.mp3	Baki na ya bushe.
common_voice_ha_26879116.mp3	akwai kuma wasu alamomin cututtuka ko matsaloli da kuka lura da ciwon ƙwayar tsokar?
common_voice_ha_26879117.mp3	Ribar da suke samu daga kwayoyi, da ita suke amfani wajen siyan manyan gidaje.
common_voice_ha_26879153.mp3	Ba zan iya rayuwa kan dubu goma a wata ba.
common_voice_ha_26879156.mp3	Mustapha ya fasa kofin Champagne a jikin bango.
common_voice_ha_26879158.mp3	Fafaroma ya ziyarci Brazil.
common_voice_ha_26879160.mp3	Jauro ne ya ɗauki wannan fim ɗin.
common_voice_ha_26879164.mp3	Ta tarbiyyantar da shi ta addinin yahudanci.
common_voice_ha_26879196.mp3	Za ku je ku yi rikodin ɗin labarin yau?
common_voice_ha_26879197.mp3	Na gode da rubuta Yarjejeniyar.
common_voice_ha_26879198.mp3	Wanda ake zargin zai ci gaba da zama a tsare.
common_voice_ha_26879199.mp3	Me za mu kira shi?
common_voice_ha_26879200.mp3	Bayan hawa na awa shida, a ƙarshe mun sami nasarar isa saman dutsen.
common_voice_ha_26879217.mp3	Ina tsammanin kin san dalilin zuwa na nan yau.
common_voice_ha_26879218.mp3	Sakamakon gawar Ishaku ta bada mamaki.
common_voice_ha_26879219.mp3	Komai ya faru gaba daya.
common_voice_ha_26879220.mp3	Wanke fuskar ki.
common_voice_ha_26879221.mp3	Ƴar uwata na aiki a ofishin jakadancin United Stated da ke London.
common_voice_ha_26879254.mp3	Ƙarya fure take ba ta 'ƴa'ƴa kafin gaskiyar ta bayyana.
common_voice_ha_26879256.mp3	Ina son brandy ta kai tsaye.
common_voice_ha_26879259.mp3	Zan yi hakan nan ba da jimawa ba.
common_voice_ha_26879261.mp3	Wannan dandamalin na wax ya yi kyau sosai.
common_voice_ha_26879263.mp3	Rubuta katunan sabuwar shekara cibiyar Japan ce.
common_voice_ha_26879282.mp3	Wajen cin abinci na kasa kuma dakin karatu na hawa na uku.
common_voice_ha_26879283.mp3	Ya iya waƙa sosai.
common_voice_ha_26879284.mp3	Har yanzu shekarunka bai kai na karɓar lasisin tuƙi ba.
common_voice_ha_26879285.mp3	Ba na jin Habibu zai fahimci haka.
common_voice_ha_26879287.mp3	Gaskiya kai mai abin mamaki ne.
common_voice_ha_26879309.mp3	Ina ganin zan iya magana da faransanci kamar yadda Ibrahim zai yi.
common_voice_ha_26879310.mp3	Mene ne amfaninka a waje na?
common_voice_ha_26879311.mp3	Wannan abu ne na gaggawa.
common_voice_ha_26879312.mp3	Samar da makamashi ta hasken rana hanya ce mai kyau ga rayuwarmu.
common_voice_ha_26879313.mp3	Su tona hanya mai zurfi sosai don gujewa harin abokan gaba.
